,author,content,description,publishedAt,source,title,url,urlToImage,count
548,By The Associated Press,Stocks rallied Wednesday as investors were relieved to see that the U.S. midterm elections went largely as they expected they would. Big-name technology and consumer and health care companies soared as the S&amp;P 500 index closed at its highest in four weeks… [+957 chars],Stocks rallied Wednesday as investors were relieved to see that the U.S. midterm elections went largely as they expected they would. Big-name technology and consumer and health care companies soared as the S&P 500 index closed at its highest in…,2018-11-07 21:29:34,"{'id': 'associated-press', 'name': 'Associated Press'}",How major US stock indexes fared Wednesday,https://apnews.com/1028974f2b834042b17e2ae8201165d3,https://bloximages.chicago2.vip.townnews.com/billingsgazette.com/content/tncms/custom/image/77758902-e169-11e5-a168-77ef9f7ff013.png,1
549,https://www.dailymail.co.uk/home/search.html?s=&authornamef=Reuters,"By Sinéad Carew NEW YORK Nov 7 (Reuters) - Wall Street rose 2 percent on Wednesday, led by the technology and healthcare sectors as investors breathed a sigh of relief following the U.S. midterm elections and made bets that a divided Congress would be good ne… [+3766 chars]","By Sinéad CarewNEW YORK Nov 7 (Reuters) - Wall Street rose 2 percent on  Wednesday, led by the technology and healthcare sectors as  investors breathed a...",2018-11-07 21:48:45,"{'id': 'daily-mail', 'name': 'Daily Mail'}","US STOCKS-Wall St rallies on U.S. elections; tech,...",https://www.dailymail.co.uk/wires/reuters/article-6364943/US-STOCKS-Wall-St-rallies-U-S-elections-tech-health-stocks-lead.html,https://i.dailymail.co.uk/i/pix/m_logo_636x382px.png,5
551,Philip van Doorn,"Midterm elections historically lead to stock market rallies, regardless of the results. Wednesday was no exception when there was a late-day rally in marijuana stocks adding icing to the cake. The Dow Jones Industrial Average DJIA, +2.13% rose 545 points, or … [+4819 chars]",The three benchmark indices were up over 2% after the midterm elections.,2018-11-07 22:01:25,"{'id': None, 'name': 'Marketwatch.com'}","Deep Dive: Here are the post-election stock-market winners in the Dow, S&P 500 and Nasdaq",https://www.marketwatch.com/story/here-are-the-post-election-stock-market-winners-in-the-dow-sp-500-and-nasdaq-2018-11-07,http://s.marketwatch.com/public/resources/MWimages/MW-GY107_AMZNP__ZG_20181107161959.jpg,2
553,The Star Online,"NEW YORK: Wall Street rose 2% on Wednesday, led by the technology and healthcare sectors as investors breathed a sigh of relief following the U.S. midterm elections and made bets that a divided Congress would be good news for equities. Democrats won control o… [+3438 chars]","NEW YORK: Wall Street rose 2% on Wednesday, led by the technology and healthcare sectors as investors breathed a sigh of relief following the U.S. midterm elections and made bets that a divided Congress would be good news for equities.",2018-11-07 22:14:12,"{'id': None, 'name': 'Thestar.com.my'}","Wall St rallies on US elections led by tech, health stocks",http://www.thestar.com.my/business/business-news/2018/11/08/wall-st-rallies-on-us-elections-led-by-tech-health-stocks/,https://www.thestar.com.my/~/media/online/2018/11/07/22/21/wallstreet-nov18.ashx/?w=620&h=413&crop=1&hash=92066C248CBB5E146936F3D5B3B97B3489007F85,1
565,"By ANNABELLE LIANG, Associated Press","Specialist Peter Mazza, left, works on the floor of the New York Stock Exchange, Wednesday, Nov. 7, 2018. Stocks are climbing in early trading on Wall Street as results of the U.S. midterm elections came in as investors had expected. less Specialist Peter Maz… [+9796 chars]","SINGAPORE (AP) — Asian markets rose on Thursday after the U.S. midterm elections went as expected, soothing fears of a sudden shift on trade and economic policies. KEEPING SCORE: Japan's benchmark Nikkei 225 rallied 1.9 percent to 22,509.10, even as machinery…",2018-11-08 03:25:43,"{'id': None, 'name': 'Seattlepi.com'}","Asian shares rally on US midterms, soothing fears of shifts",https://www.seattlepi.com/news/world/article/US-stocks-set-for-gains-after-midterm-results-13370685.php,https://s.hdnux.com/photos/76/63/56/16464803/41/rawImage.jpg,2
571,"Yue Wang, Contributor, Yue Wang, Contributor https://www.forbes.com/sites/ywang/","Share to facebook Share to twitter Share to linkedin Xiaomi's Founder, Chairman and CEO Lei Jun. (Photo: AP Photo/Kin Cheung) Technology companies in China have minted a slew of new billionaires worth almost $30.8 billion this year, but many of those fortunes… [+10430 chars]","Many Chinese entrepreneurs have been lifted to billionaire status following the public debut of a slew of tech firms, but their fortunes are now sliding amid skepticism of the companies' future prospects.",2018-11-08 09:58:00,"{'id': None, 'name': 'Forbes.com'}",China's Tech Fortunes Tumble As Investors Turn Away From Public Listings,https://www.forbes.com/sites/ywang/2018/11/08/chinas-tech-fortunes-tumble-as-investors-turn-away-from-public-listings/,https://thumbor.forbes.com/thumbor/600x315/https%3A%2F%2Fspecials-images.forbesimg.com%2Fdam%2Fimageserve%2Fe453b39b3e0045a5b96753ef91702bb1%2F960x0.jpg%3Ffit%3Dscale,3
573,,"HICKORY, N.C. &amp; SUWANEE, Ga.--( BUSINESS WIRE )--CommScope (NASDAQ: COMM), a global leader in infrastructure solutions for communications networks, has agreed to acquire ARRIS International plc (NASDAQ: ARRS), a global leader in entertainment and communic… [+22814 chars]","In addition, The Carlyle Group, a global alternative asset manager, has reestablished an ownership position in CommScope through a $1 billion minority equity investment as part of CommScope’s financing of the transaction. The combination of CommScope and ARRI…",2018-11-08 11:08:00,"{'id': None, 'name': 'Businesswire.com'}",CommScope to Acquire ARRIS: Approximately $7.4 Billion Transaction Accelerates CommScope Vision to Shape Communications Networks of the Future,https://www.businesswire.com/news/home/20181108005272/en/CommScope-Acquire-ARRIS-Approximately-7.4-Billion-Transaction,https://mms.businesswire.com/media/20181108005272/en/689221/23/Shaping_Social_1080x1080.jpg,2
576,,"""MYTHBUSTERS JR."" EXPLODES ONTO SCIENCE CHANNEL ON WEDNESDAY, JANUARY 2 AT 9 PM Hosted &amp; Executive Produced By Original Mythbuster Adam Savage Savage Is Joined By Some Of The Best Builders, Brightest Minds, And The Boldest Young 'Busters' Who Will Tackle … [+5250 chars]",Adam Savage will return to television as host and executive producer of the 10-episode series.,2018-11-08 12:44:00,"{'id': None, 'name': 'Thefutoncritic.com'}","""MythBusters Jr."" Explodes Onto Science Channel on Wednesday, January 2 at 9 PM",http://www.thefutoncritic.com/news/2018/11/08/mythbusters-jr-explodes-onto-science-channel-on-wednesday-january-2-at-9-pm-826514/20181108science01/,,1
579,ETF Global,"( Image Sourced Here ) On Wednesday morning, it didnt matter who you voted for, you were just thankful that something finally distracted investors long enough for stocks to find their footing. Tuesdays election might have been just the fire brake the markets … [+7866 chars]","A break in the tech blood loss has people wondering if it is time to buy back in, but we’d advise staying out of the water for the time being. Fund flows out of",2018-11-08 13:30:06,"{'id': None, 'name': 'Seekingalpha.com'}",Tech ETFs: Positive Flows Send A Negative Signal,https://seekingalpha.com/article/4219715-tech-etfs-positive-flows-send-negative-signal,https://static1.seekingalpha.com/uploads/2018/11/7/49434288-15416120651127872.jpg,1
585,The Associated Press,The latest on developments in financial markets (all times local): 9:35 a.m. Stocks are opening modestly lower on Wall Street as the market gives back some of its big gains from the day before. Technology companies had some of the biggest losses early Thursda… [+590 chars],"Get breaking national and world news, broadcast video coverage, and exclusive interviews. Find the top news online at ABC news.",2018-11-08 14:43:35,"{'id': 'abc-news', 'name': 'ABC News'}",Markets Right Now: US stocks open modestly lower,https://abcnews.go.com/Business/wireStory/markets-now-us-stocks-open-modestly-lower-59056227,https://s.abcnews.com/images/Business/WireAP_b3ac5b37fb7e46b39982aa389dd9ec6e_16x9_992.jpg,1
586,SA Editor Carl Surran,"Stocks pull back a bit from yesterday's big gains ahead of the Federal Reserve's November policy statement at 2 p.m. ET; Dow flat, S&amp;P -0.1%, Nasdaq -0.2%. No interest rate hike is expected this time around, but investors will look for indications on futu… [+864 chars]","Stocks pull back a bit from yesterday's big gains ahead of the Federal Reserve's November policy statement at 2 p.m. ET; Dow flat, S&amp;P -0.1%, Nasdaq -0.2%.No interest rate hike is expected this ti",2018-11-08 14:55:22,"{'id': None, 'name': 'Seekingalpha.com'}",Stocks edge lower as attention turns to Fed,https://seekingalpha.com/news/3407476-stocks-edge-lower-attention-turns-fed,https://static3.seekingalpha.com/assets/og_image_192-59bfd51c9fe6af025b2f9f96c807e46f8e2f06c5ae787b15bf1423e6c676d4db.png,1
587,Iris Dorbian,"The Carlyle Group has made an investment in iCapital Network, a financial technology platform. No financial terms were disclosed. Carlyle’s news comes on the heels of firms such as BlackRock,The Blackstone Group, BNY Mellon, Credit Suisse Group AG, JPMorgan C… [+5146 chars]","The Carlyle Group has made an investment in iCapital Network, a financial technology platform. No financial terms were disclosed. Carlyle's news comes on the heels of firms such as BlackRock,The Blackstone Group, BNY Mellon, Credit Suisse Group AG, JPMorgan C…",2018-11-08 15:27:55,"{'id': None, 'name': 'Pehub.com'}",Carlyle invests in fintech platform iCapital,https://www.pehub.com/2018/11/carlyle-invests-in-fintech-platform-icapital/,,1
589,,"Symantec Corp has acquired Austin, Texas-based and Palo Alto, California-based Javelin Networks, a cybersecurity company. No financial terms were disclosed. Javelin was backed by RSL Capital, Hillsven and UpWest Labs. PRESS RELEASE MOUNTAIN VIEW, Calif.–(BUSI… [+4941 chars]","Symantec Corp has acquired Austin, Texas-based and Palo Alto, California-based Javelin Networks, a cybersecurity company. No financial terms were disclosed. Javelin was backed by RSL Capital, Hillsven and UpWest Labs.",2018-11-08 16:46:02,"{'id': None, 'name': 'Pehub.com'}","Iris Dorbian wrote a new post, Symantec acquires VC-backed Javelin Networks, on the site PE Hub",https://www.pehub.com/2018/11/symantec-acquires-vc-backed-javelin-networks/,,1
590,,NEW YORK (AP) The latest on developments in financial markets (all times local): 11:45 a.m. Stocks are drifting mostly lower on Wall Street after a big rally the day before. Technology companies are slipping Thursday after chipmaker Qualcomm gave a disappoint… [+1607 chars],NEW YORK (AP) — The latest on developments in financial markets (all times local):,2018-11-08 16:54:47,"{'id': 'associated-press', 'name': 'Associated Press'}",Markets Right Now: Stocks drift mostly lower on Wall Street,https://apnews.com/f495eabbc72949e78d6992d35cae4284,https://bloximages.chicago2.vip.townnews.com/billingsgazette.com/content/tncms/assets/v3/editorial/4/3f/43f1e3c5-364e-5824-acdc-39822e33379f/5be4705a87ca8.image.jpg?crop=1763%2C992%2C0%2C91&resize=1120%2C630&order=crop%2Cresize,1
592,Jessica Dolcourt,"Samsung shows off its prototype foldable phone. Angela Lang/CNET The foldable phone era has officially begun. Samsung introduced the world to its first foldable phone this week, a device rumored to be called the Galaxy X or Galaxy F. This was not a typical an… [+10496 chars]","CNET Galaxy X: Everything we know about the price, specs, release date for Samsung's foldable phone CNET Samsung shows off its prototype foldable phone. Angela Lang/CNET. The foldable phone era has officially begun. Samsung introduced the world to its first f…",2018-11-08 19:11:59,"{'id': None, 'name': 'Cnet.com'}","Galaxy X: Everything we know about the price, specs, release date for Samsung's foldable phone - CNET",https://www.cnet.com/uk/news/galaxy-x-everything-we-know-price-specs-release-date-samsung-foldable-phone/,https://cnet3.cbsistatic.com/img/kKtYIYhbkdmzao6stZkQrCUO744=/724x407/2018/11/07/df2467a2-5809-4131-a912-0bf348ea2718/foldable-phone.jpg,1
593,Anonymous,"Has the start-up economy stalled? Are American businesses becoming dinosaurs? A 2001 feature, based on Harvard Business Schools entrepreneurship curriculum, retrospectively seems ill-timed: right at the peak of the dot-com boom. But what about that case study… [+40590 chars]","Harvard Business School's new take on teaching management The Business School's new take on teaching management John S. Rosenberg who-wants-to-be-an-entrepreneur Has the start-up economy stalled? Are American businesses becoming dinosaurs? A 2001 feature, bas…",2018-11-08 21:00:00,"{'id': None, 'name': 'Harvardmagazine.com'}",From the Archives: Who Wants to be an Entrepreneur?,http://harvardmagazine.com/2018/11/who-wants-to-be-an-entrepreneur,http://harvardmagazine.com/sites/default/files/img/article/1118/harvard_entrepreneur.jpg,1
594,"NuVasive, Inc.","SAN DIEGO, Nov. 8, 2018 /PRNewswire/ -- NuVasive, Inc. (NASDAQ: NUVA ), the leader in spine technology innovation, focused on transforming spine surgery with minimally disruptive, procedurally integrated solutions, today announced it has received 510(k) clear… [+5123 chars]","SAN DIEGO, Nov. 8, 2018 /PRNewswire/ -- NuVasive, Inc. (NASDAQ: NUVA), the leader in spine technology innovation, focused on transforming spine surgery with minimally disruptive, procedurally integrated solutions, today announced it has received 510(k) cleara…",2018-11-08 21:05:00,"{'id': None, 'name': 'Prnewswire.com'}",NuVasive's Proprietary Porous PEEK™ Implant To Be Used In Flagship XLIF® Procedure,https://www.prnewswire.com/news-releases/nuvasives-proprietary-porous-peek-implant-to-be-used-in-flagship-xlif-procedure-300746873.html,https://mma.prnewswire.com/media/454552/NuVasive_Logo.jpg?p=facebook,1
597,"Cryoport, Inc.","IRVINE, Calif., Nov. 8, 2018 /PRNewswire/ -- Cryoport, Inc. (NASDAQ: CYRX ) (NASDAQ: CYRXW ) (""Cryoport"" or the ""Company""), the world's leading temperature-controlled logistics company dedicated to the life sciences industry, today announced financial results… [+14535 chars]","IRVINE, Calif., Nov. 8, 2018 /PRNewswire/ -- Cryoport, Inc. (NASDAQ: CYRX) (NASDAQ: CYRXW) (""Cryoport"" or the ""Company""), the world's leading temperature-controlled logistics company dedicated to the life sciences industry, today announced financial results f…",2018-11-08 21:10:00,"{'id': None, 'name': 'Prnewswire.com'}",Cryoport Revenue Grows 76% for Third Quarter 2018; 91% Growth in Biopharma,https://www.prnewswire.com/news-releases/cryoport-revenue-grows-76-for-third-quarter-2018-91-growth-in-biopharma-300747041.html,https://mma.prnewswire.com/media/371732/cryoport_Logo.jpg?p=facebook,2
600,Evie Liu,"Hugging the Break-Even Line. The market closed with mixed results on Thursday, but all three major indexes stayed close to the break-even line. Oil prices fell back into a bear market, dragging down energy stocks, which were the worst performers in the S&amp;… [+3104 chars]","The Fed kept rates unchanged, as expected, but housing is already feeling the pinch of higher rates. The next victims could be autos and small businesses.",2018-11-08 22:32:22,"{'id': None, 'name': 'Barrons.com'}",Dow Gains 11 Points as Market Catches Its Breath,https://www.barrons.com/articles/dow-gains-11-points-as-market-catches-its-breath-1541715264,https://asset.barrons.com/public/resources/images/ON-CR084_Mkt_Af_SOC_20180914123506.jpg,1
612,EXACT SCIENCES CORP,"MADISON, Wis., Nov. 9, 2018 /PRNewswire/ -- Exact Sciences Corp. (Nasdaq: EXAS ) today announced that company management will be presenting at the following investor conference during November and invited investors to participate by webcast. Jefferies 2018 Lo… [+4795 chars]","MADISON, Wis., Nov. 9, 2018 /PRNewswire/ -- Exact Sciences Corp. (Nasdaq: EXAS) today announced that company management will be presenting at the following investor conference during November and invited investors to participate by webcast. Jefferies 2018 Lon…",2018-11-09 11:00:00,"{'id': None, 'name': 'Prnewswire.com'}",Exact Sciences to participate in two November investor conferences,https://www.prnewswire.com/news-releases/exact-sciences-to-participate-in-two-november-investor-conferences-300747113.html,https://mma.prnewswire.com/media/506016/Exact_Sciences_Corporation_Logo.jpg?p=facebook,1
613,The E.W. Scripps Company,"CINCINNATI, Nov. 9, 2018 /PRNewswire/ -- The E.W. Scripps Company (NASDAQ: SSP ) today reported operating results for the third quarter of 2018. Total revenue was $303 million compared to $201 million in third-quarter 2017. Income from continuing operations w… [+21256 chars]","CINCINNATI, Nov. 9, 2018 /PRNewswire/ -- The E.W. Scripps Company (NASDAQ: SSP) today reported operating results for the third quarter of 2018. Total revenue was $303 million compared to $201 million in third-quarter 2017. Income from continuing operations wa…",2018-11-09 12:30:00,"{'id': None, 'name': 'Prnewswire.comscripps-reports-third-quarter-2018-results-300747164'}",Scripps reports third-quarter 2018 results,https://www.prnewswire.comscripps-reports-third-quarter-2018-results-300747164,https://mma.prnewswire.com/media/195941/scripps_logo.jpg?p=facebook,1
618,By MARLEY JAY AP Markets Writer,NEW YORK (AP) U.S. stocks are falling Friday as technology and internet companies take steep losses. Energy companies are also lower as crude oil heads for its 10th drop in a row. The price of oil has been falling steadily since early October and is now tradi… [+4968 chars],NEW YORK (AP) — U.S. stocks are falling Friday as technology and internet companies take steep losses.,2018-11-09 17:58:36,"{'id': 'associated-press', 'name': 'Associated Press'}",Stocks skid as oil plunge continues; tech sector also falls,https://apnews.com/8a1ae4434be141d2b727f9f466fa70c1,https://bloximages.newyork1.vip.townnews.com/roanoke.com/content/tncms/assets/v3/editorial/5/3c/53cbd263-00a9-5085-b776-e986b094188b/5be5c4df60d48.image.jpg?resize=945%2C630,4
621,SA Editor Jignesh Mehta,Gainers: Ubiquiti Networks (NASDAQ: UBNT ) +17%. Finisar (NASDAQ: FNSR ) +15%. Qualstar (NASDAQ: QBAK ) +13%. Clearfield (NASDAQ: CLFD ) +12%. the Rubicon Project (NYSE: RUBI ) +11%. Losers: Yelp (NYSE: YELP ) -27%. Asure Software (NASDAQ: ASUR ) -25%. Interm… [+254 chars],Gainers: Ubiquiti Networks (NASDAQ:UBNT) +17%. Finisar (NASDAQ:FNSR) +15%. Qualstar (NASDAQ:QBAK) +13%. Clearfield (NASDAQ:CLFD) +12%. the Rubicon Project (NYSE:RUBI) +11%. Losers: Yelp (NYSE:YELP) -2,2018-11-09 20:01:44,"{'id': None, 'name': 'Seekingalpha.com'}","Technology movers: Ubiquiti Networks leads gainers, while Yelp leads the losers",https://seekingalpha.com/news/3408235-technology-movers-ubiquiti-networks-leads-gainers-yelp-leads-losers,https://static3.seekingalpha.com/assets/og_image_192-59bfd51c9fe6af025b2f9f96c807e46f8e2f06c5ae787b15bf1423e6c676d4db.png,1
622,Damian Garde,"Moderna Therapeutics, a Cambridge biotech valued at more than $7 billion, is plotting to raise $500 million in what would be the sector’s largest-ever initial public offering. The company filed with the Securities and Exchange Commission on Friday in the firs… [+2011 chars]","In an SEC filing, the Cambridge company says it hopes to raise $500 million.",2018-11-09 20:20:05,"{'id': None, 'name': 'Bostonglobe.com'}",Moderna aims to raise $500 million in biotech’s largest-ever public offering,https://www.bostonglobe.com/business/2018/11/09/moderna/DLoiBAtjUTM5c06w8wPMnJ/story.html,https://www.bostonglobe.com/rf/image_585w/Boston/2011-2020/2018/07/18/BostonGlobe.com/Magazine/Images/Taylor_01kirsner_business_015A.jpg,1
623,Claudia Assis,"Moderna Inc. has filed for an initial public offering, seeking to sell $500 million worth of shares, according to a filing Friday. The Cambridge, Mass., biotech company listed Morgan Stanley, Goldman Sachs, and J.P. Morgan as among the underwriters. The compa… [+979 chars]","Moderna Inc. has filed for an initial public offering, seeking to sell $500 million worth of shares, according to a filing Friday. The Cambridge, Mass., biotech company listed Morgan Stanley, Goldman Sachs, and J.P. Morgan as among the underwriters. The compa…",2018-11-09 20:53:33,"{'id': None, 'name': 'Marketwatch.com'}",Biotech company Moderna files for an IPO,https://www.marketwatch.com/story/biotech-company-moderna-files-for-an-ipo-2018-11-09,https://mw3.wsj.net/mw5/content/logos/mw_logo_social.png,1
625,,"US stocks dropped on Friday as technology shares retreated and slumping oil prices continued to weigh on the energy sector. Wall Street seemingly turned a corner after a rough October, when equities took a hit from global trade tensions and rising interest ra… [+3293 chars]",US stocks dropped on Friday as technology shares retreated and slumping oil prices continued to weigh on the energy sector.,2018-11-09 21:42:44,"{'id': 'financial-times', 'name': 'Financial Times'}","Wall Street ends lower as oil, tech slide",https://www.ft.com/content/b46e154c-e45c-11e8-a6e5-792428919cee,https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fwww.ft.com%2F__assets%2Fcreatives%2Fopen-graph%2Ffastft-v1.jpg?source=next-opengraph&fit=scale-down&width=900,1
631,"Panos Mourdoukoutas, Contributor, Panos Mourdoukoutas, Contributor https://www.forbes.com/sites/panosmourdoukoutas/",Share to facebook Share to twitter Share to linkedin Photographer: Qilai Shen/Bloomberg &amp;copy; 2018 Bloomberg Finance LP The China trade war has touched many American companies this earning reporting season. But it didnt touch American technology giant Qu… [+5506 chars],The trade war seems to have created a new mindset among Qualcomm’s Chinese partners and customers. But it hasn't solved Qualcomm's problems.,2018-11-10 13:57:00,"{'id': None, 'name': 'Forbes.com'}",TheChina Trade War Didn't Touch Qualcomm,https://www.forbes.com/sites/panosmourdoukoutas/2018/11/10/the-china-trade-war-didnt-touch-qualcomm/,https://thumbor.forbes.com/thumbor/600x315/https%3A%2F%2Fspecials-images.forbesimg.com%2Fdam%2Fimageserve%2F42600641%2F960x0.jpg%3Ffit%3Dscale,1
632,SA Stocks To Watch,Welcome to Seeking Alpha's Stocks to Watch - a preview of key events scheduled for the next week. Follow this account and turn the e-mail alert on to receive this article in your inbox every Saturday morning. We are about 90% of the way through the earnings s… [+10471 chars],Welcome to Seeking Alpha's Stocks to Watch - a preview of key events scheduled for the next week. Follow this account and turn the e-mail alert on to receive th,2018-11-10 14:13:00,"{'id': None, 'name': 'Seekingalpha.com'}","Stocks To Watch: All Eyes On Walmart, Volkswagen And A Jedi Contract",https://seekingalpha.com/article/4220754-stocks-watch-eyes-walmart-volkswagen-jedi-contract,https://static3.seekingalpha.com/assets/og_image_192-59bfd51c9fe6af025b2f9f96c807e46f8e2f06c5ae787b15bf1423e6c676d4db.png,1
639,ChinaBio Today,"Deals and Financings bioMérieux ( OTC:BMXXY ) (Paris:BIM), a French in vitro diagnostics company, acquired a majority stake in Suzhou Hybiome Biomedical Engineering for $114 million. Hybiome specializes in automated immunoassay tests (see story ). Its install… [+4806 chars]","Deals and Financings bioMérieux (OTC:BMXXY) (Paris:BIM), a French in vitro diagnostics company, acquired a majority stake in Suzhou Hybiome Biomedical Engineeri",2018-11-11 10:13:54,"{'id': None, 'name': 'Seekingalpha.com'}",Week In Review: bioMérieux Acquires Majority Stake In China Diagnostics Company For $114 Million,https://seekingalpha.com/article/4220929-week-review-biomerieux-acquires-majority-stake-china-diagnostics-company-114-million,https://static3.seekingalpha.com/assets/og_image_192-59bfd51c9fe6af025b2f9f96c807e46f8e2f06c5ae787b15bf1423e6c676d4db.png,1
642,Doug Noland,"The Dow (DJIA) jumped 545 points (2.1%) in Wednesday's post-midterms trading. The S&amp;P 500's 2.1% rise was overshadowed by the Nasdaq Comp's 2.6% and the Nasdaq 100's 3.1% advances. Healthcare stocks surged, with the S&amp;P 500 Healthcare Index up 2.9% (H… [+54365 chars]",The Dow (DJIA) jumped 545 points (2.1%) in Wednesday's post-midterms trading. The S&amp;P 500's 2.1% rise was overshadowed by the Nasdaq Comp's 2.6% and the Nas,2018-11-11 11:55:16,"{'id': None, 'name': 'Seekingalpha.com'}",Weekly Commentary: Back To Fundamentals,https://seekingalpha.com/article/4220949-weekly-commentary-back-fundamentals,https://static3.seekingalpha.com/assets/og_image_192-59bfd51c9fe6af025b2f9f96c807e46f8e2f06c5ae787b15bf1423e6c676d4db.png,1
643,Gilles Raymond,"Gilles is the Founder of News Republic, now chairman of The Signals a non-profit that will support whistleblowers Right after the release of John Carreyrous Bad Blood, I was eager to read it from a the perspective of a serial entrepreneur from the Valley. Car… [+9778 chars]",by Gilles Raymond,2018-11-11 16:47:29,"{'id': None, 'name': 'Mondaynote.com'}",Does “Bad Blood” flood the Valley?,https://mondaynote.com/does-bad-blood-flood-the-valley-7586d0967062,https://cdn-images-1.medium.com/max/1200/1*QTQiMog2nYxwEa9EmAA93w.jpeg,1
647,newsfeedback@fool.com (Chris Neiger),"What happened Last month, Ambarella ( NASDAQ:AMBA ), Fitbit ( NYSE:FIT ), and Qualcomm ( NASDAQ:QCOM ) saw their share prices drop by 10.1%, 11.6%, and 12.7%, respectively, according to data from S&amp;P Global Market Intelligence. None of the companies repor… [+2503 chars]","Ambarella, Fitbit, and Qualcomm all took a hit as the broader market took a turn for the worse.",2018-11-12 03:34:00,"{'id': None, 'name': 'Fool.com'}",Why These 3 Tech Stocks Fell in October,https://www.fool.com/investing/2018/11/11/why-these-3-tech-stocks-fell-in-october.aspx,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F501393%2Fgettyimages-603911638.jpg&h=630&w=1200&op=resize,1
648,ANNABELLE LIANG,"SINGAPORE (AP) Asian markets were mostly higher on Monday ahead of key economic data, such as industrial production figures from China and Japan later in the week. KEEPING SCORE: Japan’s Nikkei 225 added 0.2 percent to 22,284.23. Hong Kong’s Hang Seng rose 0.… [+2204 chars]","SINGAPORE (AP) — Asian markets were mostly higher on Monday ahead of key economic data, such as industrial production figures from China and Japan later in the week. KEEPING SCORE: Japan’s Nikkei 225 added 0.2 percent to 22,284.23. Hong Kong’s Hang Seng rose …",2018-11-12 03:34:34,"{'id': None, 'name': 'Seattletimes.com'}",Asia shares gain ahead of key data; oil recovers,https://www.seattletimes.com/business/asia-shares-gain-ahead-of-key-data-oil-recovers/,https://static.seattletimes.com/wp-content/uploads/2018/11/urn-publicid-ap-org-6f024b37dd8f4414a00269a284ae8bdeSouth_Korea_Financial_Markets_81851-1200x630.jpg,9
656,Olivia Oran,"Welcome to Finance Insider, Business Insider’s summary of the top stories of the past 24 hours. Sign up here to get the best of Business Insider delivered direct to your inbox. Hedge funds just suffered through their worst month in 8 years – here’s why their … [+2610 chars]","Welcome to Finance Insider, Business Insider's summary of the top stories of the past 24 hours. Sign up here to get the best of Business Insider delivered direct to your inbox. More »",2018-11-12 09:06:59,"{'id': None, 'name': 'Businessinsider.com.au'}",Here’s what’s been happening on Wall Street overnight,https://www.businessinsider.com.au/stock-market-news-today-november-12-2018-2018-11,https://static.businessinsider.com,1
657,ALEX VEIGA,"U.S. stocks moved broadly lower in early trading Monday, weighed down by losses in technology companies and banks. Consumer-focused companies and media and communications stocks also took losses. Crude oil prices were headed higher, snapping a 10-day skid, af… [+2096 chars]","U.S. stocks moved broadly lower in early trading Monday, weighed down by losses in technology companies and banks. Consumer-focused companies and media and communications stocks also took losses. Crude oil prices were headed higher, snapping a 10-day skid, af…",2018-11-12 09:15:00,"{'id': None, 'name': 'Startribune.com'}",US stocks move broadly lower in early trade; oil rising,http://www.startribune.com/us-stocks-move-broadly-lower-in-early-trade-oil-rising/500284081/,http://assets.startribune.com/static/img/branding/logos/strib-social-card.png?d=1541712114,7
658,Gina Heeb,"US stocks were lower Monday for a third straight day. Technology was pressured amid worries of slowing iPhone demand. Oil gained as Saudi Arabia signaled it would cut production in December, but rolled over after President Donald Trump tweeted his displeasure… [+2423 chars]","US stocks were lower Monday for a third straight day. Technology was pressured amid worries of slowing iPhone demand. Oil gained as Saudi Arabia signaled it would cut production in December, but rolled over after President Donald Trump tweeted his displeasure…",2018-11-12 10:24:58,"{'id': None, 'name': 'Businessinsider.com.au'}","Dow tanks 600 points, tech gets rocked",https://www.businessinsider.com.au/dow-tanks-600-points-tech-gets-rocked-2018-11,https://edge.alluremedia.com.au/uploads/businessinsider/2018/10/traders_wall_st_letterbox-640x360.jpg,1
660,Sarah Kimmorley,"Good morning. 1. US stocks fell for a third straight day Monday, with technology leading the way lower amid worries about waning iPhone demand. The Nasdaq Composite fell 2.8%, while the Dow Jones Industrial Average was lower by 2.3%, or 602 points. The S&amp;… [+4291 chars]","Good morning. 1. US stocks fell for a third straight day Monday, with technology leading the way lower amid worries about waning iPhone demand. The Nasdaq Composite fell 2.8%, while the Dow Jones Industrial Average was lower by 2.3%, or 602 points. The S&P 50…",2018-11-12 11:20:32,"{'id': None, 'name': 'Businessinsider.com.au'}",10 things you need to know this morning in Australia,https://www.businessinsider.com.au/10-things-you-need-to-know-this-morning-in-australia-v9-2018-11,https://edge.alluremedia.com.au/uploads/businessinsider/2018/11/GettyImages-669995898-640x360.jpg,1
661,Luisa Beltran,"Vista Equity Partners has agreed to buy Apptio Inc in a deal valued at about $1.94 billion, or $38 a share. The deal includes a 30-day go-shop where Apptio can initiate, solicit, encourage, and potentially enter negotiations with parties that make an alternat… [+10923 chars]","Vista Equity Partners has agreed to buy Apptio Inc in a deal valued at about $1.94 billion, or $38 a share. The deal includes a 30-day go-shop where Apptio can initiate, solicit, encourage, and potentially enter negotiations with parties that make an alternat…",2018-11-12 11:34:32,"{'id': None, 'name': 'Pehub.com'}",Vista Equity to buy Apptio for about $1.94 bln,https://www.pehub.com/2018/11/vista-equity-to-buy-apptio-for-about-1-94-bln/,,1
